,Source,Sink,Time,Value
691,SDGE,PGE_valley,44,0.0
692,SDGE,PGE_valley,45,0.0
693,SDGE,PGE_valley,46,0.0
694,SDGE,PGE_valley,47,0.0
695,SDGE,PGE_valley,48,0.0
696,SDGE,PGE_bay,25,0.0
697,SDGE,PGE_bay,26,0.0
698,SDGE,PGE_bay,27,0.0
699,SDGE,PGE_bay,28,0.0
700,SDGE,PGE_bay,29,0.0
701,SDGE,PGE_bay,30,0.0
702,SDGE,PGE_bay,31,0.0
703,SDGE,PGE_bay,32,0.0
704,SDGE,PGE_bay,33,0.0
705,SDGE,PGE_bay,34,0.0
706,SDGE,PGE_bay,35,0.0
707,SDGE,PGE_bay,36,0.0
708,SDGE,PGE_bay,37,0.0
709,SDGE,PGE_bay,38,0.0
710,SDGE,PGE_bay,39,0.0
711,SDGE,PGE_bay,40,0.0
712,SDGE,PGE_bay,41,0.0
713,SDGE,PGE_bay,42,0.0
714,SDGE,PGE_bay,43,0.0
715,SDGE,PGE_bay,44,0.0
716,SDGE,PGE_bay,45,0.0
717,SDGE,PGE_bay,46,0.0
718,SDGE,PGE_bay,47,0.0
719,SDGE,PGE_bay,48,0.0
720,SDGE,SCE,25,91.30686707463768
721,SDGE,SCE,26,205.7068165135847
722,SDGE,SCE,27,390.60545877584593
723,SDGE,SCE,28,399.56934703721777
724,SDGE,SCE,29,309.59563158751064
725,SDGE,SCE,30,458.8194350217989
726,SDGE,SCE,31,401.388605387363
727,SDGE,SCE,32,293.2680749403443
728,SDGE,SCE,33,0.0
729,SDGE,SCE,34,0.0
730,SDGE,SCE,35,0.0
731,SDGE,SCE,36,0.0
732,SDGE,SCE,37,0.0
733,SDGE,SCE,38,0.0
734,SDGE,SCE,39,0.0
735,SDGE,SCE,40,0.0
736,SDGE,SCE,41,243.70830278461912
737,SDGE,SCE,42,0.0
738,SDGE,SCE,43,0.0
739,SDGE,SCE,44,0.0
740,SDGE,SCE,45,0.0
741,SDGE,SCE,46,0.0
742,SDGE,SCE,47,0.0
743,SDGE,SCE,48,0.0
744,SDGE,SDGE,25,0.0
745,SDGE,SDGE,26,0.0
746,SDGE,SDGE,27,0.0
747,SDGE,SDGE,28,0.0
748,SDGE,SDGE,29,0.0
749,SDGE,SDGE,30,0.0
750,SDGE,SDGE,31,0.0
751,SDGE,SDGE,32,0.0
752,SDGE,SDGE,33,0.0
753,SDGE,SDGE,34,0.0
754,SDGE,SDGE,35,0.0
755,SDGE,SDGE,36,0.0
756,SDGE,SDGE,37,0.0
757,SDGE,SDGE,38,0.0
758,SDGE,SDGE,39,0.0
759,SDGE,SDGE,40,0.0
760,SDGE,SDGE,41,0.0
761,SDGE,SDGE,42,0.0
762,SDGE,SDGE,43,0.0
763,SDGE,SDGE,44,0.0
764,SDGE,SDGE,45,0.0
765,SDGE,SDGE,46,0.0
766,SDGE,SDGE,47,0.0
767,SDGE,SDGE,48,0.0
768,PGE_valley,PGE_valley,49,0.0
769,PGE_valley,PGE_valley,50,0.0
770,PGE_valley,PGE_valley,51,0.0
771,PGE_valley,PGE_valley,52,0.0
772,PGE_valley,PGE_valley,53,0.0
773,PGE_valley,PGE_valley,54,0.0
774,PGE_valley,PGE_valley,55,0.0
775,PGE_valley,PGE_valley,56,0.0
776,PGE_valley,PGE_valley,57,0.0
777,PGE_valley,PGE_valley,58,0.0
778,PGE_valley,PGE_valley,59,0.0
779,PGE_valley,PGE_valley,60,0.0
780,PGE_valley,PGE_valley,61,0.0
781,PGE_valley,PGE_valley,62,0.0
782,PGE_valley,PGE_valley,63,0.0
783,PGE_valley,PGE_valley,64,0.0
784,PGE_valley,PGE_valley,65,0.0
785,PGE_valley,PGE_valley,66,0.0
786,PGE_valley,PGE_valley,67,0.0
787,PGE_valley,PGE_valley,68,0.0
788,PGE_valley,PGE_valley,69,0.0
789,PGE_valley,PGE_valley,70,0.0
790,PGE_valley,PGE_valley,71,0.0
791,PGE_valley,PGE_valley,72,0.0
792,PGE_valley,PGE_bay,49,3020.709235382146
793,PGE_valley,PGE_bay,50,2823.3597172091927
794,PGE_valley,PGE_bay,51,2688.867401248816
795,PGE_valley,PGE_bay,52,2620.7226234090126
796,PGE_valley,PGE_bay,53,2639.1774319468823
797,PGE_valley,PGE_bay,54,2714.7680287546204
798,PGE_valley,PGE_bay,55,2943.289119508545
799,PGE_valley,PGE_bay,56,3367.318912558802
800,PGE_valley,PGE_bay,57,3415.9715211221023
801,PGE_valley,PGE_bay,58,4502.908377694167
802,PGE_valley,PGE_bay,59,4312.515711753387
803,PGE_valley,PGE_bay,60,4270.223404039863
804,PGE_valley,PGE_bay,61,4185.85305869594
805,PGE_valley,PGE_bay,62,4146.680974937416
806,PGE_valley,PGE_bay,63,3784.5367686649583
807,PGE_valley,PGE_bay,64,3749.785375760265
808,PGE_valley,PGE_bay,65,3588.9122257944696
809,PGE_valley,PGE_bay,66,3117.2851581131627
810,PGE_valley,PGE_bay,67,4039.4455103242126
811,PGE_valley,PGE_bay,68,1852.6647084197896
812,PGE_valley,PGE_bay,69,4191.733412586333
813,PGE_valley,PGE_bay,70,4063.38655054277
814,PGE_valley,PGE_bay,71,3677.0061541784544
815,PGE_valley,PGE_bay,72,3393.9857310550765
816,PGE_valley,SCE,49,1399.163584535461
817,PGE_valley,SCE,50,359.5358589368575
818,PGE_valley,SCE,51,0.0
819,PGE_valley,SCE,52,849.6221033895381
820,PGE_valley,SCE,53,426.68452240994793
821,PGE_valley,SCE,54,220.10459074055558
822,PGE_valley,SCE,55,1100.7568031624864
823,PGE_valley,SCE,56,422.6768655646719
824,PGE_valley,SCE,57,0.0
825,PGE_valley,SCE,58,0.0
826,PGE_valley,SCE,59,0.0
827,PGE_valley,SCE,60,0.0
828,PGE_valley,SCE,61,0.0
829,PGE_valley,SCE,62,0.0
830,PGE_valley,SCE,63,0.0
831,PGE_valley,SCE,64,0.0
832,PGE_valley,SCE,65,587.9733774283491
833,PGE_valley,SCE,66,1858.9896417085868
834,PGE_valley,SCE,67,2197.2354335554155
835,PGE_valley,SCE,68,4000.0
836,PGE_valley,SCE,69,1813.333702522933
837,PGE_valley,SCE,70,2335.0035312779823
838,PGE_valley,SCE,71,2949.714369927611
839,PGE_valley,SCE,72,2779.499473768778
840,PGE_valley,SDGE,49,0.0
841,PGE_valley,SDGE,50,0.0
842,PGE_valley,SDGE,51,0.0
843,PGE_valley,SDGE,52,0.0
844,PGE_valley,SDGE,53,0.0
845,PGE_valley,SDGE,54,0.0
846,PGE_valley,SDGE,55,0.0
847,PGE_valley,SDGE,56,0.0
848,PGE_valley,SDGE,57,0.0
849,PGE_valley,SDGE,58,0.0
850,PGE_valley,SDGE,59,0.0
851,PGE_valley,SDGE,60,0.0
852,PGE_valley,SDGE,61,0.0
853,PGE_valley,SDGE,62,0.0
854,PGE_valley,SDGE,63,0.0
855,PGE_valley,SDGE,64,0.0
856,PGE_valley,SDGE,65,0.0
857,PGE_valley,SDGE,66,0.0
858,PGE_valley,SDGE,67,0.0
859,PGE_valley,SDGE,68,0.0
860,PGE_valley,SDGE,69,0.0
861,PGE_valley,SDGE,70,0.0
862,PGE_valley,SDGE,71,0.0
863,PGE_valley,SDGE,72,0.0
864,PGE_bay,PGE_valley,49,0.0
865,PGE_bay,PGE_valley,50,0.0
866,PGE_bay,PGE_valley,51,0.0
867,PGE_bay,PGE_valley,52,0.0
868,PGE_bay,PGE_valley,53,0.0
869,PGE_bay,PGE_valley,54,0.0
870,PGE_bay,PGE_valley,55,0.0
871,PGE_bay,PGE_valley,56,0.0
872,PGE_bay,PGE_valley,57,0.0
873,PGE_bay,PGE_valley,58,0.0
874,PGE_bay,PGE_valley,59,0.0
875,PGE_bay,PGE_valley,60,0.0
876,PGE_bay,PGE_valley,61,0.0
877,PGE_bay,PGE_valley,62,0.0
878,PGE_bay,PGE_valley,63,0.0
879,PGE_bay,PGE_valley,64,0.0
880,PGE_bay,PGE_valley,65,0.0
881,PGE_bay,PGE_valley,66,0.0
882,PGE_bay,PGE_valley,67,0.0
883,PGE_bay,PGE_valley,68,0.0
884,PGE_bay,PGE_valley,69,0.0
885,PGE_bay,PGE_valley,70,0.0
886,PGE_bay,PGE_valley,71,0.0
887,PGE_bay,PGE_valley,72,0.0
888,PGE_bay,PGE_bay,49,0.0
889,PGE_bay,PGE_bay,50,0.0
890,PGE_bay,PGE_bay,51,0.0
891,PGE_bay,PGE_bay,52,0.0
892,PGE_bay,PGE_bay,53,0.0
893,PGE_bay,PGE_bay,54,0.0
894,PGE_bay,PGE_bay,55,0.0
895,PGE_bay,PGE_bay,56,0.0
896,PGE_bay,PGE_bay,57,0.0
897,PGE_bay,PGE_bay,58,0.0
898,PGE_bay,PGE_bay,59,0.0
899,PGE_bay,PGE_bay,60,0.0
900,PGE_bay,PGE_bay,61,0.0
901,PGE_bay,PGE_bay,62,0.0
902,PGE_bay,PGE_bay,63,0.0
903,PGE_bay,PGE_bay,64,0.0
904,PGE_bay,PGE_bay,65,0.0
905,PGE_bay,PGE_bay,66,0.0
906,PGE_bay,PGE_bay,67,0.0
907,PGE_bay,PGE_bay,68,0.0
908,PGE_bay,PGE_bay,69,0.0
909,PGE_bay,PGE_bay,70,0.0
910,PGE_bay,PGE_bay,71,0.0
911,PGE_bay,PGE_bay,72,0.0
912,PGE_bay,SCE,49,0.0
913,PGE_bay,SCE,50,0.0
914,PGE_bay,SCE,51,0.0
915,PGE_bay,SCE,52,0.0
916,PGE_bay,SCE,53,0.0
917,PGE_bay,SCE,54,0.0
918,PGE_bay,SCE,55,0.0
919,PGE_bay,SCE,56,0.0
920,PGE_bay,SCE,57,0.0
921,PGE_bay,SCE,58,0.0
922,PGE_bay,SCE,59,0.0
923,PGE_bay,SCE,60,0.0
924,PGE_bay,SCE,61,0.0
925,PGE_bay,SCE,62,0.0
926,PGE_bay,SCE,63,0.0
927,PGE_bay,SCE,64,0.0
928,PGE_bay,SCE,65,0.0
929,PGE_bay,SCE,66,0.0
930,PGE_bay,SCE,67,0.0
931,PGE_bay,SCE,68,0.0
932,PGE_bay,SCE,69,0.0
933,PGE_bay,SCE,70,0.0
934,PGE_bay,SCE,71,0.0
935,PGE_bay,SCE,72,0.0
936,PGE_bay,SDGE,49,0.0
937,PGE_bay,SDGE,50,0.0
938,PGE_bay,SDGE,51,0.0
939,PGE_bay,SDGE,52,0.0
940,PGE_bay,SDGE,53,0.0
941,PGE_bay,SDGE,54,0.0
942,PGE_bay,SDGE,55,0.0
943,PGE_bay,SDGE,56,0.0
944,PGE_bay,SDGE,57,0.0
945,PGE_bay,SDGE,58,0.0
946,PGE_bay,SDGE,59,0.0
947,PGE_bay,SDGE,60,0.0
948,PGE_bay,SDGE,61,0.0
949,PGE_bay,SDGE,62,0.0
950,PGE_bay,SDGE,63,0.0
951,PGE_bay,SDGE,64,0.0
952,PGE_bay,SDGE,65,0.0
953,PGE_bay,SDGE,66,0.0
954,PGE_bay,SDGE,67,0.0
955,PGE_bay,SDGE,68,0.0
956,PGE_bay,SDGE,69,0.0
957,PGE_bay,SDGE,70,0.0
958,PGE_bay,SDGE,71,0.0
959,PGE_bay,SDGE,72,0.0
960,SCE,PGE_valley,49,0.0
961,SCE,PGE_valley,50,0.0
962,SCE,PGE_valley,51,0.0
963,SCE,PGE_valley,52,0.0
964,SCE,PGE_valley,53,0.0
965,SCE,PGE_valley,54,0.0
966,SCE,PGE_valley,55,0.0
967,SCE,PGE_valley,56,0.0
968,SCE,PGE_valley,57,0.0
969,SCE,PGE_valley,58,2740.63042521734
970,SCE,PGE_valley,59,1747.417654016761
971,SCE,PGE_valley,60,820.5485310523977
972,SCE,PGE_valley,61,827.7225119068694
973,SCE,PGE_valley,62,2598.4589008089524
974,SCE,PGE_valley,63,0.0
975,SCE,PGE_valley,64,0.0
976,SCE,PGE_valley,65,0.0
977,SCE,PGE_valley,66,0.0
978,SCE,PGE_valley,67,0.0
979,SCE,PGE_valley,68,0.0
980,SCE,PGE_valley,69,0.0
981,SCE,PGE_valley,70,0.0
982,SCE,PGE_valley,71,0.0
983,SCE,PGE_valley,72,0.0
984,SCE,PGE_bay,49,0.0
985,SCE,PGE_bay,50,0.0
986,SCE,PGE_bay,51,0.0
987,SCE,PGE_bay,52,0.0
988,SCE,PGE_bay,53,0.0
989,SCE,PGE_bay,54,0.0
990,SCE,PGE_bay,55,0.0
991,SCE,PGE_bay,56,0.0
992,SCE,PGE_bay,57,0.0
993,SCE,PGE_bay,58,0.0
994,SCE,PGE_bay,59,0.0
995,SCE,PGE_bay,60,0.0
996,SCE,PGE_bay,61,0.0
997,SCE,PGE_bay,62,0.0
998,SCE,PGE_bay,63,0.0
999,SCE,PGE_bay,64,0.0
1000,SCE,PGE_bay,65,0.0
1001,SCE,PGE_bay,66,0.0
1002,SCE,PGE_bay,67,0.0
1003,SCE,PGE_bay,68,0.0
1004,SCE,PGE_bay,69,0.0
1005,SCE,PGE_bay,70,0.0
1006,SCE,PGE_bay,71,0.0
1007,SCE,PGE_bay,72,0.0
1008,SCE,SCE,49,0.0
1009,SCE,SCE,50,0.0
1010,SCE,SCE,51,0.0
1011,SCE,SCE,52,0.0
1012,SCE,SCE,53,0.0
1013,SCE,SCE,54,0.0
1014,SCE,SCE,55,0.0
1015,SCE,SCE,56,0.0
1016,SCE,SCE,57,0.0
1017,SCE,SCE,58,0.0
1018,SCE,SCE,59,0.0
1019,SCE,SCE,60,0.0
1020,SCE,SCE,61,0.0
1021,SCE,SCE,62,0.0
1022,SCE,SCE,63,0.0
1023,SCE,SCE,64,0.0
1024,SCE,SCE,65,0.0
1025,SCE,SCE,66,0.0
1026,SCE,SCE,67,0.0
1027,SCE,SCE,68,0.0
1028,SCE,SCE,69,0.0
1029,SCE,SCE,70,0.0
1030,SCE,SCE,71,0.0
1031,SCE,SCE,72,0.0
1032,SCE,SDGE,49,0.0
1033,SCE,SDGE,50,0.0
1034,SCE,SDGE,51,0.0
1035,SCE,SDGE,52,0.0
1036,SCE,SDGE,53,0.0
1037,SCE,SDGE,54,0.0
1038,SCE,SDGE,55,0.0
1039,SCE,SDGE,56,0.0
1040,SCE,SDGE,57,0.0
1041,SCE,SDGE,58,0.0
1042,SCE,SDGE,59,0.0
1043,SCE,SDGE,60,0.0
1044,SCE,SDGE,61,0.0
1045,SCE,SDGE,62,0.0
1046,SCE,SDGE,63,296.18863386919065
1047,SCE,SDGE,64,0.0
1048,SCE,SDGE,65,0.0
1049,SCE,SDGE,66,0.0
1050,SCE,SDGE,67,0.0
1051,SCE,SDGE,68,531.6611938567969
1052,SCE,SDGE,69,0.0
1053,SCE,SDGE,70,0.0
1054,SCE,SDGE,71,0.0
1055,SCE,SDGE,72,30.77781929594334
1056,SDGE,PGE_valley,49,0.0
1057,SDGE,PGE_valley,50,0.0
1058,SDGE,PGE_valley,51,0.0
1059,SDGE,PGE_valley,52,0.0
1060,SDGE,PGE_valley,53,0.0
1061,SDGE,PGE_valley,54,0.0
1062,SDGE,PGE_valley,55,0.0
1063,SDGE,PGE_valley,56,0.0
1064,SDGE,PGE_valley,57,0.0
1065,SDGE,PGE_valley,58,0.0
1066,SDGE,PGE_valley,59,0.0
1067,SDGE,PGE_valley,60,0.0
1068,SDGE,PGE_valley,61,0.0
1069,SDGE,PGE_valley,62,0.0
1070,SDGE,PGE_valley,63,0.0
1071,SDGE,PGE_valley,64,0.0
1072,SDGE,PGE_valley,65,0.0
1073,SDGE,PGE_valley,66,0.0
1074,SDGE,PGE_valley,67,0.0
1075,SDGE,PGE_valley,68,0.0
1076,SDGE,PGE_valley,69,0.0
1077,SDGE,PGE_valley,70,0.0
1078,SDGE,PGE_valley,71,0.0
1079,SDGE,PGE_valley,72,0.0
1080,SDGE,PGE_bay,49,0.0
1081,SDGE,PGE_bay,50,0.0
1082,SDGE,PGE_bay,51,0.0
1083,SDGE,PGE_bay,52,0.0
1084,SDGE,PGE_bay,53,0.0
1085,SDGE,PGE_bay,54,0.0
1086,SDGE,PGE_bay,55,0.0
1087,SDGE,PGE_bay,56,0.0
1088,SDGE,PGE_bay,57,0.0
1089,SDGE,PGE_bay,58,0.0
1090,SDGE,PGE_bay,59,0.0
1091,SDGE,PGE_bay,60,0.0
1092,SDGE,PGE_bay,61,0.0
1093,SDGE,PGE_bay,62,0.0
1094,SDGE,PGE_bay,63,0.0
1095,SDGE,PGE_bay,64,0.0
1096,SDGE,PGE_bay,65,0.0
1097,SDGE,PGE_bay,66,0.0
1098,SDGE,PGE_bay,67,0.0
1099,SDGE,PGE_bay,68,0.0
1100,SDGE,PGE_bay,69,0.0
1101,SDGE,PGE_bay,70,0.0
1102,SDGE,PGE_bay,71,0.0
1103,SDGE,PGE_bay,72,0.0
1104,SDGE,SCE,49,0.0
1105,SDGE,SCE,50,0.0
1106,SDGE,SCE,51,0.0
1107,SDGE,SCE,52,0.0
1108,SDGE,SCE,53,0.0
1109,SDGE,SCE,54,0.0
1110,SDGE,SCE,55,0.0
1111,SDGE,SCE,56,0.0
1112,SDGE,SCE,57,0.0
1113,SDGE,SCE,58,95.6914173926603
1114,SDGE,SCE,59,0.0
1115,SDGE,SCE,60,0.0
1116,SDGE,SCE,61,0.0
1117,SDGE,SCE,62,127.54840613790111
1118,SDGE,SCE,63,0.0
1119,SDGE,SCE,64,0.0
1120,SDGE,SCE,65,-8.242295734817162e-13
1121,SDGE,SCE,66,0.0
1122,SDGE,SCE,67,0.0
1123,SDGE,SCE,68,0.0
1124,SDGE,SCE,69,0.0
1125,SDGE,SCE,70,0.0
1126,SDGE,SCE,71,0.0
1127,SDGE,SCE,72,0.0
1128,SDGE,SDGE,49,0.0
1129,SDGE,SDGE,50,0.0
1130,SDGE,SDGE,51,0.0
1131,SDGE,SDGE,52,0.0
1132,SDGE,SDGE,53,0.0
1133,SDGE,SDGE,54,0.0
1134,SDGE,SDGE,55,0.0
1135,SDGE,SDGE,56,0.0
1136,SDGE,SDGE,57,0.0
1137,SDGE,SDGE,58,0.0
1138,SDGE,SDGE,59,0.0
1139,SDGE,SDGE,60,0.0
1140,SDGE,SDGE,61,0.0
1141,SDGE,SDGE,62,0.0
1142,SDGE,SDGE,63,0.0
1143,SDGE,SDGE,64,0.0
1144,SDGE,SDGE,65,0.0
1145,SDGE,SDGE,66,0.0
1146,SDGE,SDGE,67,0.0
1147,SDGE,SDGE,68,0.0
1148,SDGE,SDGE,69,0.0
1149,SDGE,SDGE,70,0.0
1150,SDGE,SDGE,71,0.0
1151,SDGE,SDGE,72,0.0
1152,PGE_valley,PGE_valley,73,0.0
1153,PGE_valley,PGE_valley,74,0.0
1154,PGE_valley,PGE_valley,75,0.0
1155,PGE_valley,PGE_valley,76,0.0
1156,PGE_valley,PGE_valley,77,0.0
1157,PGE_valley,PGE_valley,78,0.0
1158,PGE_valley,PGE_valley,79,0.0
1159,PGE_valley,PGE_valley,80,0.0
1160,PGE_valley,PGE_valley,81,0.0
1161,PGE_valley,PGE_valley,82,0.0
1162,PGE_valley,PGE_valley,83,0.0
1163,PGE_valley,PGE_valley,84,0.0
1164,PGE_valley,PGE_valley,85,0.0
1165,PGE_valley,PGE_valley,86,0.0
1166,PGE_valley,PGE_valley,87,0.0
1167,PGE_valley,PGE_valley,88,0.0
1168,PGE_valley,PGE_valley,89,0.0
1169,PGE_valley,PGE_valley,90,0.0
1170,PGE_valley,PGE_valley,91,0.0
1171,PGE_valley,PGE_valley,92,0.0
1172,PGE_valley,PGE_valley,93,0.0
1173,PGE_valley,PGE_valley,94,0.0
1174,PGE_valley,PGE_valley,95,0.0
1175,PGE_valley,PGE_valley,96,0.0
1176,PGE_valley,PGE_bay,73,3403.068550195997
1177,PGE_valley,PGE_bay,74,2760.87074552588
1178,PGE_valley,PGE_bay,75,2704.0942758893457
1179,PGE_valley,PGE_bay,76,2919.1521484737805
1180,PGE_valley,PGE_bay,77,3171.2003328159108
1181,PGE_valley,PGE_bay,78,3275.6748613673135
1182,PGE_valley,PGE_bay,79,3458.4057506192307
1183,PGE_valley,PGE_bay,80,3834.3915022442297
1184,PGE_valley,PGE_bay,81,4065.902766202616
1185,PGE_valley,PGE_bay,82,4108.64893871671
1186,PGE_valley,PGE_bay,83,4155.740074605663
1187,PGE_valley,PGE_bay,84,3982.540773301562
1188,PGE_valley,PGE_bay,85,3888.6390645428746
1189,PGE_valley,PGE_bay,86,3818.6938730306024
1190,PGE_valley,PGE_bay,87,3837.9904690050334
1191,PGE_valley,PGE_bay,88,3874.0712475797113
1192,PGE_valley,PGE_bay,89,3478.964752417712
1193,PGE_valley,PGE_bay,90,3715.703207920229
1194,PGE_valley,PGE_bay,91,4133.992837331064
1195,PGE_valley,PGE_bay,92,2901.7334560015406
1196,PGE_valley,PGE_bay,93,3280.8979528125515
1197,PGE_valley,PGE_bay,94,3652.8943159750356
1198,PGE_valley,PGE_bay,95,4028.571697981707
1199,PGE_valley,PGE_bay,96,3711.863102680741
1200,PGE_valley,SCE,73,2030.3278611195042
1201,PGE_valley,SCE,74,2486.974727950915
1202,PGE_valley,SCE,75,2097.7161902580756
1203,PGE_valley,SCE,76,1697.531679686823
1204,PGE_valley,SCE,77,1403.0933175454231
1205,PGE_valley,SCE,78,1407.5703606724198
1206,PGE_valley,SCE,79,1687.0775160901674
1207,PGE_valley,SCE,80,1.5394844157635816
1208,PGE_valley,SCE,81,0.0
1209,PGE_valley,SCE,82,0.0
1210,PGE_valley,SCE,83,0.0
1211,PGE_valley,SCE,84,0.0
1212,PGE_valley,SCE,85,0.0
1213,PGE_valley,SCE,86,0.0
1214,PGE_valley,SCE,87,0.0
1215,PGE_valley,SCE,88,0.0
1216,PGE_valley,SCE,89,1618.6761209729907
1217,PGE_valley,SCE,90,1629.2873908045995
1218,PGE_valley,SCE,91,1843.4316826623872
1219,PGE_valley,SCE,92,2935.9435608597423
1220,PGE_valley,SCE,93,2813.429027835829
1221,PGE_valley,SCE,94,2676.0939915379818
1222,PGE_valley,SCE,95,2556.7995020195967
1223,PGE_valley,SCE,96,3114.4959384087856
1224,PGE_valley,SDGE,73,0.0
1225,PGE_valley,SDGE,74,0.0
1226,PGE_valley,SDGE,75,0.0
1227,PGE_valley,SDGE,76,0.0
1228,PGE_valley,SDGE,77,0.0
1229,PGE_valley,SDGE,78,0.0
1230,PGE_valley,SDGE,79,0.0
1231,PGE_valley,SDGE,80,0.0
1232,PGE_valley,SDGE,81,0.0
1233,PGE_valley,SDGE,82,0.0
1234,PGE_valley,SDGE,83,0.0
1235,PGE_valley,SDGE,84,0.0
1236,PGE_valley,SDGE,85,0.0
1237,PGE_valley,SDGE,86,0.0
1238,PGE_valley,SDGE,87,0.0
1239,PGE_valley,SDGE,88,0.0
1240,PGE_valley,SDGE,89,0.0
1241,PGE_valley,SDGE,90,0.0
1242,PGE_valley,SDGE,91,0.0
1243,PGE_valley,SDGE,92,0.0
1244,PGE_valley,SDGE,93,0.0
1245,PGE_valley,SDGE,94,0.0
1246,PGE_valley,SDGE,95,0.0
1247,PGE_valley,SDGE,96,0.0
1248,PGE_bay,PGE_valley,73,0.0
1249,PGE_bay,PGE_valley,74,0.0
1250,PGE_bay,PGE_valley,75,0.0
1251,PGE_bay,PGE_valley,76,0.0
1252,PGE_bay,PGE_valley,77,0.0
1253,PGE_bay,PGE_valley,78,0.0
1254,PGE_bay,PGE_valley,79,0.0
1255,PGE_bay,PGE_valley,80,0.0
1256,PGE_bay,PGE_valley,81,0.0
1257,PGE_bay,PGE_valley,82,0.0
1258,PGE_bay,PGE_valley,83,0.0
1259,PGE_bay,PGE_valley,84,0.0
1260,PGE_bay,PGE_valley,85,0.0
1261,PGE_bay,PGE_valley,86,0.0
1262,PGE_bay,PGE_valley,87,0.0
1263,PGE_bay,PGE_valley,88,0.0
1264,PGE_bay,PGE_valley,89,0.0
1265,PGE_bay,PGE_valley,90,0.0
1266,PGE_bay,PGE_valley,91,0.0
1267,PGE_bay,PGE_valley,92,0.0
1268,PGE_bay,PGE_valley,93,0.0
1269,PGE_bay,PGE_valley,94,0.0
1270,PGE_bay,PGE_valley,95,0.0
1271,PGE_bay,PGE_valley,96,0.0
1272,PGE_bay,PGE_bay,73,0.0
1273,PGE_bay,PGE_bay,74,0.0
1274,PGE_bay,PGE_bay,75,0.0
1275,PGE_bay,PGE_bay,76,0.0
1276,PGE_bay,PGE_bay,77,0.0
1277,PGE_bay,PGE_bay,78,0.0
1278,PGE_bay,PGE_bay,79,0.0
1279,PGE_bay,PGE_bay,80,0.0
1280,PGE_bay,PGE_bay,81,0.0
1281,PGE_bay,PGE_bay,82,0.0
1282,PGE_bay,PGE_bay,83,0.0
1283,PGE_bay,PGE_bay,84,0.0
1284,PGE_bay,PGE_bay,85,0.0
1285,PGE_bay,PGE_bay,86,0.0
1286,PGE_bay,PGE_bay,87,0.0
1287,PGE_bay,PGE_bay,88,0.0
1288,PGE_bay,PGE_bay,89,0.0
1289,PGE_bay,PGE_bay,90,0.0
1290,PGE_bay,PGE_bay,91,0.0
1291,PGE_bay,PGE_bay,92,0.0
1292,PGE_bay,PGE_bay,93,0.0
1293,PGE_bay,PGE_bay,94,0.0
1294,PGE_bay,PGE_bay,95,0.0
1295,PGE_bay,PGE_bay,96,0.0
1296,PGE_bay,SCE,73,0.0
1297,PGE_bay,SCE,74,0.0
1298,PGE_bay,SCE,75,0.0
1299,PGE_bay,SCE,76,0.0
1300,PGE_bay,SCE,77,0.0
1301,PGE_bay,SCE,78,0.0
1302,PGE_bay,SCE,79,0.0
1303,PGE_bay,SCE,80,0.0
1304,PGE_bay,SCE,81,0.0
1305,PGE_bay,SCE,82,0.0
1306,PGE_bay,SCE,83,0.0
1307,PGE_bay,SCE,84,0.0
1308,PGE_bay,SCE,85,0.0
1309,PGE_bay,SCE,86,0.0
1310,PGE_bay,SCE,87,0.0
1311,PGE_bay,SCE,88,0.0
1312,PGE_bay,SCE,89,0.0
1313,PGE_bay,SCE,90,0.0
1314,PGE_bay,SCE,91,0.0
1315,PGE_bay,SCE,92,0.0
1316,PGE_bay,SCE,93,0.0
1317,PGE_bay,SCE,94,0.0
1318,PGE_bay,SCE,95,0.0
1319,PGE_bay,SCE,96,0.0
1320,PGE_bay,SDGE,73,0.0
1321,PGE_bay,SDGE,74,0.0
1322,PGE_bay,SDGE,75,0.0
1323,PGE_bay,SDGE,76,0.0
1324,PGE_bay,SDGE,77,0.0
1325,PGE_bay,SDGE,78,0.0
1326,PGE_bay,SDGE,79,0.0
1327,PGE_bay,SDGE,80,0.0
1328,PGE_bay,SDGE,81,0.0
1329,PGE_bay,SDGE,82,0.0
1330,PGE_bay,SDGE,83,0.0
1331,PGE_bay,SDGE,84,0.0
1332,PGE_bay,SDGE,85,0.0
1333,PGE_bay,SDGE,86,0.0
1334,PGE_bay,SDGE,87,0.0
1335,PGE_bay,SDGE,88,0.0
1336,PGE_bay,SDGE,89,0.0
1337,PGE_bay,SDGE,90,0.0
1338,PGE_bay,SDGE,91,0.0
1339,PGE_bay,SDGE,92,0.0
1340,PGE_bay,SDGE,93,0.0
1341,PGE_bay,SDGE,94,0.0
1342,PGE_bay,SDGE,95,0.0
1343,PGE_bay,SDGE,96,0.0
1344,SCE,PGE_valley,73,0.0
1345,SCE,PGE_valley,74,0.0
1346,SCE,PGE_valley,75,0.0
1347,SCE,PGE_valley,76,0.0
1348,SCE,PGE_valley,77,0.0
1349,SCE,PGE_valley,78,0.0
1350,SCE,PGE_valley,79,0.0
1351,SCE,PGE_valley,80,0.0
1352,SCE,PGE_valley,81,360.69558088691883
1353,SCE,PGE_valley,82,381.79372259502
1354,SCE,PGE_valley,83,0.0
1355,SCE,PGE_valley,84,0.0
1356,SCE,PGE_valley,85,0.0
1357,SCE,PGE_valley,86,0.0
1358,SCE,PGE_valley,87,0.0
